id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
990721,37,services,married,secondary,no,523,yes,yes,unknown,27,may,109,2,-1,0,unknown,0
990729,50,management,married,secondary,no,1293,yes,yes,cellular,22,jul,72,3,-1,0,unknown,0
990738,34,admin.,married,secondary,no,692,yes,yes,unknown,2,jun,124,1,-1,0,unknown,0
990741,44,management,married,tertiary,no,-1636,yes,yes,unknown,4,jun,89,1,-1,0,unknown,0
990744,56,blue-collar,married,secondary,no,13,no,no,telephone,9,jul,88,1,-1,0,unknown,0
990757,33,housemaid,married,primary,no,0,no,no,cellular,29,aug,105,2,-1,0,unknown,0
990759,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,16,sep,192,2,183,3,success,1
990764,51,management,married,tertiary,no,907,yes,yes,unknown,23,may,122,2,-1,0,unknown,0
990771,42,services,married,secondary,no,6,no,yes,cellular,28,jan,81,2,-1,0,unknown,0
990772,24,services,single,secondary,no,17,yes,no,unknown,12,may,151,1,-1,0,unknown,0
990779,45,blue-collar,married,secondary,no,935,yes,no,unknown,4,jun,67,7,-1,0,unknown,0
990785,57,unknown,divorced,secondary,no,15,yes,yes,unknown,28,may,82,2,-1,0,unknown,0
990786,45,management,married,tertiary,yes,-1036,yes,yes,unknown,16,jun,65,25,-1,0,unknown,0
990791,45,entrepreneur,married,tertiary,no,-14,no,no,unknown,11,jun,89,2,-1,0,unknown,0
990792,51,technician,married,tertiary,no,28,yes,no,cellular,22,jul,86,1,-1,0,unknown,0
990815,47,technician,married,secondary,no,478,yes,no,unknown,6,jun,92,5,-1,0,unknown,0
990817,30,technician,single,secondary,no,-97,yes,no,unknown,12,may,80,2,-1,0,unknown,0
990820,44,management,married,tertiary,no,5,no,no,cellular,29,aug,86,2,-1,0,unknown,0
990843,29,blue-collar,married,secondary,no,405,yes,no,unknown,26,may,95,3,-1,0,unknown,0
990845,53,blue-collar,married,primary,no,1027,yes,no,unknown,3,jun,118,4,-1,0,unknown,0
990848,60,blue-collar,married,primary,no,528,yes,no,unknown,7,may,39,2,-1,0,unknown,0
990855,23,admin.,single,secondary,no,923,no,no,cellular,24,oct,761,1,-1,0,unknown,1
990861,38,technician,married,secondary,no,0,no,no,cellular,20,nov,73,2,-1,0,unknown,0
990868,37,blue-collar,divorced,secondary,no,38,yes,no,unknown,7,may,125,3,-1,0,unknown,0
990873,47,management,married,tertiary,no,548,yes,no,unknown,5,may,48,1,-1,0,unknown,0
990889,58,technician,married,unknown,no,0,no,no,unknown,11,jun,65,1,-1,0,unknown,0
990896,43,services,divorced,secondary,no,-133,yes,no,unknown,6,may,134,1,-1,0,unknown,0
990897,33,management,single,tertiary,no,3,yes,yes,cellular,18,nov,71,1,-1,0,unknown,0
990901,37,services,married,unknown,no,-8,no,no,unknown,16,jun,97,1,-1,0,unknown,0
990903,44,blue-collar,married,primary,no,6,yes,yes,unknown,14,may,122,4,-1,0,unknown,0
990913,38,blue-collar,married,secondary,no,855,yes,no,unknown,13,may,124,1,-1,0,unknown,0
990928,57,blue-collar,married,primary,no,1529,yes,no,unknown,8,may,59,1,-1,0,unknown,0
990930,33,blue-collar,married,primary,no,-129,no,yes,cellular,8,jul,122,1,-1,0,unknown,0
990938,49,management,married,tertiary,no,5359,no,no,cellular,30,apr,199,1,86,2,success,1
990942,35,blue-collar,married,secondary,no,1254,yes,no,unknown,6,may,103,2,-1,0,unknown,0
990944,52,management,married,tertiary,no,0,no,yes,cellular,17,nov,56,1,-1,0,unknown,0
990953,45,admin.,single,unknown,no,2033,no,no,cellular,26,may,449,1,96,3,success,1
990956,39,technician,married,secondary,no,538,no,no,cellular,19,feb,1422,2,-1,0,unknown,1
990958,30,management,single,tertiary,no,536,no,no,cellular,17,feb,324,1,-1,0,unknown,1
990962,46,technician,married,secondary,no,-1,no,no,cellular,25,aug,63,4,-1,0,unknown,0
990964,52,management,married,tertiary,no,806,no,no,unknown,29,may,83,2,-1,0,unknown,0
990971,57,services,married,primary,no,842,yes,no,unknown,5,may,144,1,-1,0,unknown,0
990972,55,blue-collar,married,unknown,no,629,yes,no,unknown,15,may,133,1,-1,0,unknown,0
990973,50,blue-collar,married,secondary,no,855,yes,no,unknown,6,may,113,1,-1,0,unknown,0
990975,30,blue-collar,married,secondary,no,68,yes,no,unknown,15,may,136,1,-1,0,unknown,0
990983,37,management,married,tertiary,no,0,no,no,unknown,23,may,123,3,-1,0,unknown,0
990990,32,blue-collar,single,unknown,no,23,yes,no,unknown,23,may,76,6,-1,0,unknown,0
991005,47,blue-collar,married,primary,no,1483,yes,no,unknown,9,jun,83,4,-1,0,unknown,0
991007,52,services,divorced,secondary,no,49,no,yes,cellular,25,jul,90,14,-1,0,unknown,0
991018,41,blue-collar,married,primary,no,907,yes,no,unknown,18,jun,63,5,-1,0,unknown,0
991022,54,management,married,tertiary,no,3473,no,no,cellular,7,aug,1209,2,-1,0,unknown,1
991028,48,management,divorced,tertiary,no,-228,yes,yes,cellular,15,may,39,1,360,7,failure,0
991029,29,blue-collar,married,secondary,no,-417,yes,no,cellular,12,may,142,1,350,1,failure,0
991042,35,management,single,tertiary,no,635,yes,yes,cellular,14,jul,85,2,-1,0,unknown,0
991057,35,management,single,tertiary,no,12356,no,no,cellular,10,mar,239,1,-1,0,unknown,1
991058,37,blue-collar,married,secondary,no,598,yes,no,cellular,7,may,123,1,-1,0,unknown,0
991061,40,technician,single,secondary,no,573,yes,no,unknown,6,may,68,1,-1,0,unknown,0
991067,36,services,married,primary,no,38,yes,yes,unknown,30,may,39,6,-1,0,unknown,0
991073,38,technician,married,primary,no,-1038,no,yes,cellular,7,jul,123,1,-1,0,unknown,0
991077,52,blue-collar,married,primary,no,-632,yes,no,cellular,4,feb,135,1,245,2,failure,0
991088,38,management,married,secondary,no,-240,no,no,cellular,14,jul,87,2,-1,0,unknown,0
991097,50,services,married,secondary,no,1723,no,no,unknown,20,jun,63,1,-1,0,unknown,0
991109,48,services,married,secondary,no,976,yes,no,cellular,15,may,122,4,346,3,failure,0
991111,53,technician,married,secondary,no,0,no,no,cellular,9,jul,85,1,-1,0,unknown,0
991113,47,blue-collar,married,secondary,no,715,no,no,cellular,25,aug,73,6,-1,0,unknown,0
991118,55,admin.,married,secondary,no,776,yes,no,unknown,5,may,103,3,-1,0,unknown,0
991123,43,services,married,secondary,no,28,yes,no,unknown,7,may,113,1,-1,0,unknown,0
991131,44,blue-collar,married,secondary,no,764,yes,no,unknown,9,may,98,2,-1,0,unknown,0
991132,32,technician,single,secondary,no,0,no,no,cellular,21,aug,80,3,-1,0,unknown,0
991137,50,technician,married,secondary,no,-202,yes,yes,cellular,26,aug,124,2,-1,0,unknown,0
991140,41,entrepreneur,married,tertiary,no,-4,yes,no,cellular,2,feb,80,1,252,1,other,0
991148,52,management,married,tertiary,no,618,yes,yes,cellular,17,nov,72,1,-1,0,unknown,0
991154,53,management,married,tertiary,no,0,no,no,unknown,27,jun,78,1,-1,0,unknown,0
991166,47,technician,married,secondary,no,0,no,no,telephone,8,jul,81,5,-1,0,unknown,0
991173,36,blue-collar,married,primary,no,-114,yes,yes,cellular,11,may,128,1,350,1,failure,0
991175,42,blue-collar,married,secondary,no,687,yes,no,unknown,3,jun,123,2,-1,0,unknown,0
991179,49,services,married,secondary,no,2,no,no,cellular,22,aug,85,2,-1,0,unknown,0
991180,21,student,single,secondary,no,1596,no,no,telephone,4,may,198,5,89,3,success,1
991183,32,technician,married,secondary,no,-7,yes,no,unknown,9,may,111,1,-1,0,unknown,0
991186,32,technician,married,secondary,no,0,no,no,cellular,28,aug,91,9,-1,0,unknown,0
991193,58,management,married,tertiary,no,643,no,no,cellular,26,aug,80,12,-1,0,unknown,0
991194,32,services,married,secondary,no,1205,yes,no,telephone,15,may,72,1,352,2,failure,0
991202,40,management,married,tertiary,no,0,no,no,cellular,31,jul,65,13,-1,0,unknown,0
991210,27,entrepreneur,single,secondary,no,873,no,no,cellular,18,feb,903,1,-1,0,unknown,1
991211,53,technician,married,secondary,no,0,no,no,cellular,22,aug,124,3,-1,0,unknown,0
991223,41,management,married,tertiary,no,0,yes,no,telephone,23,jul,65,2,-1,0,unknown,0
991224,54,retired,married,secondary,no,3068,yes,no,unknown,15,may,114,4,-1,0,unknown,0
991227,50,technician,married,secondary,no,299,yes,no,cellular,17,nov,72,1,-1,0,unknown,0
991234,41,technician,married,secondary,no,26,no,no,cellular,28,aug,80,7,-1,0,unknown,0
991239,34,services,married,secondary,no,-204,yes,yes,unknown,29,may,97,2,-1,0,unknown,0
991240,53,services,married,secondary,no,0,yes,no,cellular,24,jul,123,3,-1,0,unknown,0
991242,60,retired,married,secondary,no,0,no,no,unknown,19,jun,78,1,-1,0,unknown,0
991250,37,blue-collar,married,secondary,no,5021,no,no,cellular,16,nov,251,4,184,4,success,1
991267,33,technician,married,tertiary,no,0,yes,no,unknown,29,may,78,3,-1,0,unknown,0
991268,49,management,married,tertiary,no,-417,yes,no,cellular,8,may,51,1,-1,0,unknown,0
991269,35,technician,divorced,secondary,no,12,yes,no,cellular,21,jul,85,1,-1,0,unknown,0
991278,32,blue-collar,married,primary,no,0,no,no,unknown,20,may,83,1,-1,0,unknown,0
991280,32,services,single,secondary,no,2431,yes,no,cellular,18,nov,73,1,-1,0,unknown,0
991282,48,services,married,secondary,no,554,no,no,cellular,22,aug,80,5,-1,0,unknown,0
991284,60,housemaid,married,secondary,no,0,no,no,cellular,11,aug,72,4,-1,0,unknown,0
991288,43,blue-collar,married,primary,no,-1,yes,no,unknown,29,may,184,1,-1,0,unknown,0
991293,43,technician,single,tertiary,no,1623,yes,no,cellular,6,sep,230,1,297,2,success,1
991302,58,retired,married,secondary,no,3376,no,no,cellular,18,mar,248,2,-1,0,unknown,1
991303,46,technician,married,tertiary,no,-17,no,yes,cellular,31,jul,85,3,-1,0,unknown,0
991315,53,blue-collar,married,primary,no,0,no,yes,cellular,10,jul,71,1,-1,0,unknown,0
991323,42,technician,married,secondary,yes,-313,no,yes,unknown,4,jul,89,1,-1,0,unknown,0
991324,43,self-employed,married,secondary,no,836,yes,no,unknown,21,may,123,1,-1,0,unknown,0
991327,34,blue-collar,married,secondary,no,689,yes,no,cellular,14,may,85,2,-1,0,unknown,0
991332,50,blue-collar,married,primary,yes,0,no,yes,unknown,9,jun,58,1,-1,0,unknown,0
991334,41,unemployed,married,tertiary,no,0,no,yes,cellular,30,jul,65,11,-1,0,unknown,0
991342,35,management,married,secondary,no,511,yes,yes,cellular,17,apr,73,3,-1,0,unknown,0
991348,31,blue-collar,single,secondary,no,7,yes,no,unknown,9,may,90,3,-1,0,unknown,0
991360,51,management,single,secondary,no,0,yes,no,cellular,21,nov,72,1,-1,0,unknown,0
991364,40,blue-collar,married,primary,no,-100,yes,no,unknown,7,may,206,1,-1,0,unknown,0
991366,38,services,divorced,secondary,no,23,yes,no,cellular,31,jul,80,2,-1,0,unknown,0
991368,41,blue-collar,married,primary,no,-934,no,yes,cellular,17,jul,108,1,-1,0,unknown,0
991372,46,blue-collar,married,primary,no,321,yes,no,unknown,14,may,151,1,-1,0,unknown,0
991373,47,management,married,tertiary,no,0,no,no,cellular,18,aug,73,3,-1,0,unknown,0
991387,58,blue-collar,married,primary,no,462,yes,no,unknown,12,may,7,5,-1,0,unknown,0
991401,47,admin.,married,secondary,no,16,no,no,cellular,20,aug,82,2,-1,0,unknown,0
991409,33,services,married,secondary,no,1062,yes,no,unknown,30,may,74,1,-1,0,unknown,0
991423,33,admin.,single,secondary,no,690,yes,no,unknown,30,may,1540,1,-1,0,unknown,1
991426,35,admin.,married,secondary,no,548,yes,no,unknown,9,may,124,2,-1,0,unknown,0
991428,48,technician,married,primary,no,2717,yes,yes,cellular,14,jul,77,3,-1,0,unknown,0
991435,47,blue-collar,married,secondary,no,-1750,yes,no,cellular,17,apr,51,4,150,2,failure,0
991447,39,blue-collar,married,primary,yes,-8,yes,no,unknown,7,may,179,2,-1,0,unknown,0
991465,32,technician,married,secondary,no,0,no,no,cellular,28,aug,92,4,-1,0,unknown,0
991482,30,services,married,secondary,yes,-684,yes,yes,unknown,6,may,185,1,-1,0,unknown,0
991496,35,technician,married,tertiary,no,37,no,no,cellular,20,aug,90,2,-1,0,unknown,0
991497,42,blue-collar,married,secondary,no,20,yes,no,unknown,7,may,121,2,-1,0,unknown,0
991514,38,blue-collar,married,primary,no,0,no,no,unknown,5,jun,91,1,-1,0,unknown,0
991515,53,self-employed,married,secondary,no,3636,yes,no,unknown,27,may,92,3,-1,0,unknown,0
991517,59,technician,divorced,secondary,no,-14,yes,no,unknown,7,may,201,1,-1,0,unknown,0
991521,37,technician,divorced,secondary,no,447,yes,yes,unknown,9,may,111,1,-1,0,unknown,0
991531,29,blue-collar,married,primary,no,-722,yes,yes,unknown,27,may,121,3,-1,0,unknown,0
991538,39,admin.,married,secondary,no,-312,no,yes,unknown,3,jun,114,2,-1,0,unknown,0
991540,57,retired,married,secondary,no,-37,yes,no,unknown,27,may,151,1,-1,0,unknown,0
991548,33,services,married,secondary,no,809,yes,no,unknown,20,may,107,1,-1,0,unknown,0
991551,56,technician,married,primary,no,768,no,yes,cellular,28,jan,86,1,-1,0,unknown,0
991552,39,unemployed,married,secondary,no,280,yes,no,unknown,5,jun,63,2,-1,0,unknown,0
991559,50,blue-collar,married,primary,no,431,yes,no,unknown,15,may,125,3,-1,0,unknown,0
991567,43,management,married,tertiary,no,797,yes,no,cellular,11,may,80,3,-1,0,unknown,0
991574,34,blue-collar,married,primary,no,-35,yes,no,unknown,26,may,129,4,-1,0,unknown,0
991577,35,blue-collar,married,secondary,no,4,yes,no,unknown,20,may,125,5,-1,0,unknown,0
991590,39,services,married,secondary,no,1044,yes,no,cellular,30,jul,71,6,-1,0,unknown,0
991591,33,management,single,tertiary,no,-14,no,yes,cellular,25,aug,82,4,-1,0,unknown,0
991594,32,admin.,single,secondary,no,177,yes,no,unknown,8,may,73,2,-1,0,unknown,0
991599,58,retired,divorced,secondary,no,870,yes,no,cellular,31,jul,78,4,-1,0,unknown,0
991602,41,blue-collar,married,secondary,no,771,yes,no,unknown,8,may,74,2,-1,0,unknown,0
991615,39,blue-collar,married,primary,no,-400,yes,no,telephone,24,jul,151,1,-1,0,unknown,0
991623,46,management,married,tertiary,no,37,no,no,unknown,20,jun,75,2,-1,0,unknown,0
991627,43,management,married,tertiary,no,0,yes,yes,unknown,7,may,123,4,-1,0,unknown,0
991639,59,blue-collar,married,primary,no,948,no,no,unknown,18,jun,77,1,-1,0,unknown,0
991651,48,services,married,secondary,no,29,no,yes,unknown,3,jul,124,1,-1,0,unknown,0
991660,38,management,married,tertiary,no,0,no,no,cellular,31,jul,71,4,-1,0,unknown,0
991666,53,self-employed,divorced,secondary,no,-165,yes,yes,unknown,3,jun,48,1,-1,0,unknown,0
991668,57,management,married,tertiary,no,-16,yes,no,unknown,26,may,123,6,-1,0,unknown,0
991674,38,management,divorced,tertiary,no,-410,no,no,cellular,29,aug,78,4,-1,0,unknown,0
991676,44,blue-collar,married,secondary,no,431,yes,no,cellular,18,may,58,4,-1,0,unknown,0
991686,35,management,married,unknown,no,2424,no,no,cellular,2,jun,201,1,94,1,success,1
991693,40,blue-collar,married,secondary,no,-664,yes,no,unknown,5,may,144,3,-1,0,unknown,0
991694,48,technician,married,secondary,no,9,no,yes,cellular,21,aug,79,2,-1,0,unknown,0
991702,38,admin.,married,secondary,no,49,no,yes,cellular,14,jul,85,3,-1,0,unknown,0
991704,48,management,married,secondary,no,-876,no,yes,cellular,31,jul,7,14,-1,0,unknown,0
991706,30,services,married,secondary,no,-68,yes,no,unknown,9,may,184,1,-1,0,unknown,0
991710,40,blue-collar,married,primary,no,1407,yes,no,unknown,6,may,91,2,-1,0,unknown,0
991719,45,blue-collar,married,primary,no,1405,yes,no,unknown,2,jun,111,4,-1,0,unknown,0
991723,38,management,divorced,unknown,no,23,yes,no,unknown,15,may,76,2,-1,0,unknown,0
991729,29,technician,single,secondary,no,985,no,no,cellular,13,aug,998,1,-1,0,unknown,1
991730,50,management,married,secondary,no,1005,yes,yes,unknown,7,may,81,1,-1,0,unknown,0
991735,43,management,married,tertiary,no,0,no,no,cellular,31,jul,57,36,-1,0,unknown,0
991741,46,management,married,tertiary,no,533,no,no,cellular,29,aug,73,2,-1,0,unknown,0
991750,51,services,married,secondary,yes,-954,yes,no,cellular,19,nov,68,1,190,2,failure,0
991754,55,technician,married,secondary,no,0,yes,yes,unknown,27,may,55,1,-1,0,unknown,0
991760,53,blue-collar,married,secondary,no,-102,yes,no,cellular,25,jul,85,4,-1,0,unknown,0
991779,54,blue-collar,married,primary,no,0,no,yes,unknown,18,jun,92,1,-1,0,unknown,0
991787,56,services,married,secondary,no,2430,yes,no,unknown,15,may,101,2,-1,0,unknown,0
991788,32,management,married,tertiary,no,-266,yes,yes,cellular,24,jul,86,2,-1,0,unknown,0
991809,37,blue-collar,married,secondary,no,653,no,no,unknown,17,jun,57,1,-1,0,unknown,0
991823,36,blue-collar,single,secondary,no,-15,no,no,unknown,9,may,124,2,-1,0,unknown,0
991825,46,self-employed,married,primary,no,-27,no,yes,cellular,24,jul,73,2,-1,0,unknown,0
991833,30,services,single,secondary,no,24,yes,no,unknown,21,may,114,1,-1,0,unknown,0
991837,34,technician,single,secondary,no,-106,yes,no,unknown,27,may,85,3,-1,0,unknown,0
991838,41,management,single,tertiary,no,1646,yes,no,cellular,7,sep,208,1,97,1,success,1
991845,55,technician,divorced,tertiary,no,10,yes,no,unknown,30,may,89,4,-1,0,unknown,0
991853,56,technician,married,unknown,no,-17,no,no,cellular,7,jul,70,1,-1,0,unknown,0
991855,56,blue-collar,married,primary,no,551,yes,no,unknown,6,may,152,2,-1,0,unknown,0
991867,35,technician,married,tertiary,no,587,no,no,unknown,18,jun,57,3,-1,0,unknown,0
991874,26,blue-collar,married,secondary,no,673,yes,yes,unknown,27,may,121,1,-1,0,unknown,0
991880,39,blue-collar,married,secondary,no,1807,yes,no,unknown,14,may,112,1,-1,0,unknown,0
991881,55,technician,married,secondary,no,0,yes,no,unknown,15,may,72,2,-1,0,unknown,0
991886,43,blue-collar,married,primary,no,72,yes,no,unknown,19,may,112,2,-1,0,unknown,0
991911,55,blue-collar,married,primary,no,1402,no,no,cellular,18,aug,75,4,-1,0,unknown,0
991922,52,technician,married,secondary,no,0,yes,no,cellular,30,jul,72,2,-1,0,unknown,0
991929,32,blue-collar,married,primary,no,0,yes,yes,cellular,17,apr,80,2,-1,0,unknown,0
991939,58,management,divorced,tertiary,no,468,no,no,cellular,19,mar,1331,1,-1,0,unknown,1
991950,27,blue-collar,married,secondary,no,0,yes,yes,telephone,28,jul,82,2,-1,0,unknown,0
991956,38,blue-collar,married,secondary,no,-10,no,no,cellular,27,aug,123,5,-1,0,unknown,0
991959,46,technician,married,secondary,no,648,no,no,cellular,8,aug,70,4,-1,0,unknown,0
991963,30,management,single,tertiary,no,5561,no,no,cellular,21,apr,472,1,-1,0,unknown,1
991968,40,blue-collar,married,primary,no,665,yes,no,cellular,31,jul,87,2,-1,0,unknown,0
991971,52,blue-collar,married,unknown,no,673,no,no,unknown,2,jun,60,3,-1,0,unknown,0
991980,41,housemaid,married,primary,no,0,no,no,unknown,9,jun,103,1,-1,0,unknown,0
991992,37,management,married,tertiary,no,0,no,no,cellular,20,nov,59,1,-1,0,unknown,0
991994,51,management,married,tertiary,no,1077,yes,yes,unknown,15,may,76,3,-1,0,unknown,0
992009,31,management,married,tertiary,no,0,yes,yes,unknown,9,may,72,1,-1,0,unknown,0
992013,44,blue-collar,married,secondary,no,0,no,no,telephone,31,jul,68,2,-1,0,unknown,0
992017,40,services,married,secondary,no,-22,yes,yes,unknown,23,may,6,1,-1,0,unknown,0
992021,46,management,single,tertiary,no,0,yes,no,unknown,5,may,81,1,-1,0,unknown,0
992033,62,unknown,married,unknown,no,994,no,no,telephone,23,oct,215,1,95,6,success,1
992038,51,blue-collar,divorced,unknown,no,-932,yes,no,cellular,23,jul,81,3,-1,0,unknown,0
992044,36,management,married,tertiary,no,36,no,no,cellular,11,aug,74,4,-1,0,unknown,0
992046,28,management,single,tertiary,no,502,no,no,cellular,12,feb,351,1,-1,0,unknown,1
992050,46,unemployed,married,secondary,no,1216,yes,no,unknown,30,may,124,3,-1,0,unknown,0
992057,44,technician,divorced,secondary,no,0,yes,no,unknown,7,may,90,1,-1,0,unknown,0
992070,36,management,married,tertiary,no,0,no,no,cellular,4,may,639,3,90,1,success,1
992074,46,blue-collar,married,primary,no,-166,yes,no,unknown,19,may,49,3,-1,0,unknown,0
992075,29,admin.,single,tertiary,no,1331,yes,no,cellular,4,may,318,1,90,1,success,1
992079,47,blue-collar,married,primary,no,0,no,no,cellular,29,aug,121,2,-1,0,unknown,0
992080,43,management,married,tertiary,no,461,yes,no,cellular,31,jul,122,5,-1,0,unknown,0
992093,51,blue-collar,married,secondary,no,-152,yes,yes,cellular,10,jul,124,1,-1,0,unknown,0
992097,39,blue-collar,married,secondary,no,-13,yes,no,unknown,5,may,202,2,-1,0,unknown,0
992104,41,blue-collar,married,secondary,no,1401,yes,no,unknown,12,jun,70,6,-1,0,unknown,0
992111,32,management,married,tertiary,no,632,no,no,cellular,22,aug,88,4,-1,0,unknown,0
992120,55,blue-collar,married,secondary,yes,-312,no,yes,cellular,28,jul,120,2,-1,0,unknown,0
992125,30,services,married,secondary,no,-1,yes,yes,cellular,29,jan,122,1,-1,0,unknown,0
992129,32,admin.,married,secondary,no,2137,yes,no,unknown,29,may,91,1,-1,0,unknown,0
992146,35,services,married,secondary,no,2278,no,no,cellular,31,jul,88,4,-1,0,unknown,0
992147,52,admin.,married,secondary,no,0,no,no,cellular,29,jul,88,2,-1,0,unknown,0
992148,33,services,married,secondary,no,0,yes,yes,telephone,24,jul,81,15,-1,0,unknown,0
992151,31,blue-collar,married,secondary,no,1,yes,no,cellular,8,jul,72,3,-1,0,unknown,0
992160,27,technician,single,secondary,no,-219,yes,no,unknown,5,may,124,2,-1,0,unknown,0
992164,40,blue-collar,married,primary,no,-636,yes,no,unknown,6,may,188,1,-1,0,unknown,0
992168,32,blue-collar,married,secondary,no,883,yes,yes,cellular,20,nov,7,5,-1,0,unknown,0
992175,54,technician,married,tertiary,no,0,no,no,cellular,28,aug,73,10,-1,0,unknown,0
992176,39,entrepreneur,married,tertiary,no,0,yes,no,unknown,23,may,83,3,-1,0,unknown,0
992180,38,housemaid,married,secondary,no,631,no,yes,telephone,28,jul,88,3,-1,0,unknown,0
992190,53,blue-collar,married,primary,no,8,yes,no,unknown,20,may,14,6,-1,0,unknown,0
992196,35,technician,married,tertiary,no,0,yes,no,cellular,28,jul,65,3,-1,0,unknown,0
992201,42,technician,married,tertiary,no,-1779,yes,yes,unknown,20,jun,78,4,-1,0,unknown,0
992203,42,technician,married,secondary,no,23,no,no,unknown,27,may,95,1,-1,0,unknown,0
992205,52,blue-collar,married,primary,no,1841,yes,no,unknown,14,may,113,1,-1,0,unknown,0
992209,34,admin.,married,secondary,no,642,yes,no,cellular,28,jul,81,4,-1,0,unknown,0
992210,34,services,married,secondary,no,0,yes,no,unknown,5,may,125,2,-1,0,unknown,0
992213,58,blue-collar,married,primary,no,5,no,no,cellular,29,aug,73,2,-1,0,unknown,0
992217,27,technician,married,secondary,no,981,yes,yes,unknown,26,may,121,1,-1,0,unknown,0
992223,35,technician,single,secondary,no,10861,yes,no,cellular,23,dec,1147,2,185,6,success,1
992232,30,technician,married,secondary,no,865,yes,no,cellular,20,aug,1233,1,-1,0,unknown,1
992246,38,technician,divorced,secondary,no,622,yes,no,cellular,28,jul,65,5,-1,0,unknown,0
992256,56,self-employed,single,tertiary,no,596,no,no,telephone,8,jul,396,1,182,4,success,1
992268,40,blue-collar,married,primary,no,876,yes,no,unknown,7,may,122,3,-1,0,unknown,0
992269,66,retired,married,primary,no,2600,no,no,telephone,5,may,251,1,91,1,success,1
992271,47,technician,married,tertiary,no,25,yes,no,cellular,17,jul,87,3,-1,0,unknown,0
992272,57,technician,married,secondary,no,-12,yes,no,unknown,30,may,85,2,-1,0,unknown,0
992279,58,retired,married,secondary,no,491,no,no,unknown,11,jun,65,3,-1,0,unknown,0
992280,41,blue-collar,single,primary,no,1685,yes,no,unknown,30,may,85,1,-1,0,unknown,0
992287,49,blue-collar,married,secondary,no,1270,yes,no,unknown,29,may,104,4,-1,0,unknown,0
992288,38,blue-collar,married,secondary,no,-345,yes,no,unknown,28,may,118,3,-1,0,unknown,0
992301,43,management,married,tertiary,no,0,yes,no,unknown,8,may,65,2,-1,0,unknown,0
992323,42,blue-collar,married,secondary,no,1297,yes,no,unknown,7,may,128,1,-1,0,unknown,0
992328,50,blue-collar,married,secondary,no,1164,yes,yes,cellular,15,may,106,4,-1,0,unknown,0
992337,30,admin.,married,secondary,no,1013,yes,no,unknown,12,may,123,2,-1,0,unknown,0
992341,35,blue-collar,married,primary,no,100,yes,no,unknown,9,may,139,2,-1,0,unknown,0
992344,36,blue-collar,married,primary,no,-1137,yes,yes,cellular,15,may,98,2,-1,0,unknown,0
992361,53,blue-collar,married,primary,no,-57,yes,yes,unknown,7,may,113,2,-1,0,unknown,0
992364,49,blue-collar,divorced,primary,no,439,yes,no,unknown,15,may,97,8,-1,0,unknown,0
992365,45,blue-collar,married,unknown,no,514,yes,no,cellular,17,jul,57,1,-1,0,unknown,0
992387,59,retired,married,primary,no,0,no,no,cellular,30,jul,121,3,-1,0,unknown,0
992388,31,management,married,tertiary,no,1573,no,no,cellular,14,aug,1349,2,-1,0,unknown,1
992397,40,management,married,tertiary,no,-143,yes,no,cellular,31,jul,85,21,-1,0,unknown,0
992401,49,management,married,tertiary,no,0,no,no,cellular,28,aug,76,1,-1,0,unknown,0
992402,43,services,married,secondary,no,34,yes,no,unknown,6,may,133,1,-1,0,unknown,0
992404,53,admin.,single,secondary,no,-187,no,yes,cellular,31,jul,76,4,-1,0,unknown,0
992411,68,retired,married,primary,no,1090,no,no,cellular,24,feb,309,1,182,2,failure,1
992415,42,technician,married,secondary,no,0,yes,yes,unknown,23,may,67,16,-1,0,unknown,0
992423,54,blue-collar,married,secondary,no,545,yes,no,cellular,18,nov,96,1,-1,0,unknown,0
992426,40,management,married,tertiary,no,789,yes,no,cellular,20,nov,84,2,-1,0,unknown,0
992427,43,blue-collar,married,secondary,no,-404,yes,yes,cellular,31,jul,76,3,-1,0,unknown,0
992430,52,services,married,secondary,no,0,no,no,cellular,22,aug,88,5,-1,0,unknown,0
992431,32,services,married,secondary,no,-141,yes,no,unknown,28,may,80,6,-1,0,unknown,0
992432,35,management,single,tertiary,no,0,no,no,cellular,31,jul,64,2,-1,0,unknown,0
992444,37,services,married,secondary,no,-8,yes,yes,cellular,10,jul,151,1,-1,0,unknown,0
992445,38,technician,married,tertiary,no,-1350,yes,yes,unknown,28,may,92,4,-1,0,unknown,0
992457,35,self-employed,married,secondary,no,0,yes,no,telephone,7,may,63,1,175,1,failure,0
992459,46,blue-collar,married,secondary,no,-5,yes,no,unknown,14,may,112,3,-1,0,unknown,0
992465,46,blue-collar,married,secondary,no,0,no,no,cellular,20,aug,50,3,-1,0,unknown,0
992469,54,blue-collar,married,primary,no,0,no,no,cellular,19,aug,106,4,-1,0,unknown,0
992474,57,services,married,secondary,no,834,yes,yes,unknown,8,may,139,1,-1,0,unknown,0
992479,49,blue-collar,married,primary,no,2975,yes,no,unknown,3,jun,91,8,-1,0,unknown,0
992488,33,technician,married,tertiary,no,1732,yes,yes,unknown,26,may,74,2,-1,0,unknown,0
992489,37,technician,married,secondary,no,-98,yes,no,cellular,21,nov,76,4,-1,0,unknown,0
992491,41,entrepreneur,divorced,secondary,no,577,yes,no,unknown,6,may,112,3,-1,0,unknown,0
